task_id,task_code,asset_id,corridor_code,feat_maint_type,feat_department,feat_asset_type,feat_priority,feat_power_block_req,feat_traffic_block_req,feat_speed_restriction_kmph,feat_work_complexity_score,feat_corridor_length_km,feat_corridor_electrified,feat_corridor_double_line,feat_section_span_km,feat_dependency_count,feat_asset_criticality,feat_asset_criticality_score,feat_asset_health_status,feat_asset_health_score,feat_task_urgency,feat_task_urgency_score,feat_days_until_required,feat_is_overdue,feat_task_priority_score,feat_train_traffic_count,feat_high_priority_train_count,feat_high_priority_train_ratio,feat_available_window_count,feat_total_available_window_minutes,feat_window_to_task_duration_ratio,feat_potential_train_conflicts,raw_requested_duration_minutes,target_maintenance_duration,target_asset_risk_priority,target_operational_impact,data_source,generator_version,random_seed
synth-task-00310,SYN-SNT-0310,synth-asset-SNT-740,CSMT-KYN,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,1,0,1,0.0,1.938,54.0,1,1,4.44,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.74,0,5,15,4,0.267,2,384,4.315,4,89,78.0,83.46,78.32,synthetic,1.0.0,42
synth-task-00311,SYN-TRD-0311,synth-asset-TRD-855,HWH-DDU,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,2,1,0,0.0,1.447,675.0,1,1,1.93,0,CRITICAL,4,OPERATIONAL,1,MEDIUM,2,11.94,0,4,10,1,0.1,3,639,4.149,0,154,188.0,57.71,52.41,synthetic,1.0.0,42
synth-task-00312,SYN-ENGG-0312,synth-asset-ENGG-579,CSMT-KYN,TRACK_TAMPING,ENGG,TRACK,1,0,1,50.0,3.337,54.0,1,1,3.99,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,MEDIUM,2,4.18,0,5,19,7,0.368,1,186,0.903,8,206,228.9,76.89,94.93,synthetic,1.0.0,42
synth-task-00313,SYN-ENGG-0313,synth-asset-ENGG-315,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,5,0,1,45.0,2.771,675.0,1,1,1.43,0,MEDIUM,2,OPERATIONAL,1,HIGH,3,4.68,0,1,11,2,0.182,1,152,0.724,2,210,212.5,39.84,64.83,synthetic,1.0.0,42
synth-task-00314,SYN-SNT-0314,synth-asset-SNT-676,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,0.0,1.979,440.5,1,1,0.71,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,6.65,0,4,12,3,0.25,3,375,4.518,3,83,69.0,78.53,63.41,synthetic,1.0.0,42
synth-task-00315,SYN-ENGG-0315,synth-asset-ENGG-850,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,4,0,1,50.0,2.722,675.0,1,1,4.32,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,1.13,0,2,10,4,0.4,2,354,1.427,5,248,243.9,51.15,75.01,synthetic,1.0.0,42
synth-task-00316,SYN-SNT-0316,synth-asset-SNT-941,NDLS-CNB,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,3,0,1,0.0,2.1,440.5,1,1,2.35,1,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,1.96,0,3,12,3,0.25,3,603,4.37,4,138,144.0,79.94,74.98,synthetic,1.0.0,42
synth-task-00317,SYN-TRD-0317,synth-asset-TRD-990,MAS-GDR,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,2,1,1,0.0,2.447,138.0,1,1,3.63,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,-1.09,1,4,11,2,0.182,3,708,4.0,3,177,175.7,83.66,70.53,synthetic,1.0.0,42
synth-task-00318,SYN-TRD-0318,synth-asset-TRD-514,NDLS-CNB,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,0.0,3.44,440.5,1,1,5.41,3,MEDIUM,2,OPERATIONAL,1,LOW,1,12.97,0,4,14,2,0.143,1,170,0.642,2,265,319.2,44.31,78.09,synthetic,1.0.0,42
synth-task-00319,SYN-ENGG-0319,synth-asset-ENGG-863,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,3,0,1,20.0,2.134,138.0,1,1,0.53,0,HIGH,3,OPERATIONAL,1,MEDIUM,2,4.09,0,3,8,2,0.25,3,513,1.9,2,270,277.0,49.86,68.01,synthetic,1.0.0,42
synth-task-00320,SYN-SNT-0320,synth-asset-SNT-145,MAS-GDR,POINTS_TESTING,SNT,INTERLOCKING,2,0,1,0.0,2.021,138.0,1,1,3.99,1,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,3.55,0,4,5,1,0.2,2,272,2.248,1,121,104.1,85.34,41.25,synthetic,1.0.0,42
synth-task-00321,SYN-SNT-0321,synth-asset-SNT-159,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,0.8,440.5,1,1,5.21,0,MEDIUM,2,FAILED,5,IMMEDIATE,4,-3.61,1,5,8,1,0.125,3,483,6.192,0,78,77.9,100.0,24.54,synthetic,1.0.0,42
synth-task-00322,SYN-ENGG-0322,synth-asset-ENGG-138,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,1.941,440.5,1,1,1.27,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.6,1,5,12,4,0.333,3,456,4.385,5,104,67.5,100.0,69.39,synthetic,1.0.0,42
synth-task-00323,SYN-SNT-0323,synth-asset-SNT-952,HWH-DDU,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,4,0,1,0.0,1.523,675.0,1,1,5.74,0,HIGH,3,UNDER_MAINTENANCE,2,HIGH,3,1.26,0,2,6,2,0.333,2,270,4.655,3,58,51.5,62.0,45.57,synthetic,1.0.0,42
synth-task-00324,SYN-ENGG-0324,synth-asset-ENGG-650,CSMT-KYN,TRACK_TAMPING,ENGG,TRACK,1,0,1,20.0,2.499,54.0,1,1,1.95,1,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,3.06,0,5,22,2,0.091,3,393,1.899,2,207,206.0,75.09,80.19,synthetic,1.0.0,42
synth-task-00325,SYN-SNT-0325,synth-asset-SNT-612,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,1.985,54.0,1,1,2.47,1,CRITICAL,4,DEGRADED,3,HIGH,3,13.08,0,5,15,6,0.4,1,187,1.533,6,122,125.7,81.46,84.5,synthetic,1.0.0,42
synth-task-00326,SYN-ENGG-0326,synth-asset-ENGG-829,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,4,0,1,0.0,2.518,54.0,1,1,2.84,3,HIGH,3,DEGRADED,3,LOW,1,5.52,0,2,24,6,0.25,1,124,0.899,6,138,148.1,48.58,94.99,synthetic,1.0.0,42
synth-task-00327,SYN-ENGG-0327,synth-asset-ENGG-171,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,2,0,1,45.0,3.083,440.5,1,1,1.25,1,CRITICAL,4,DEGRADED,3,HIGH,3,6.71,0,4,13,6,0.462,3,378,1.355,7,279,271.7,74.59,95.18,synthetic,1.0.0,42
synth-task-00328,SYN-ENGG-0328,synth-asset-ENGG-231,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,2,0,1,50.0,3.33,675.0,1,1,2.6,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,6.39,0,4,9,2,0.222,3,435,1.951,2,223,226.4,75.97,74.06,synthetic,1.0.0,42
synth-task-00329,SYN-SNT-0329,synth-asset-SNT-133,NDLS-CNB,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,1,0,0,0.0,1.646,440.5,1,1,3.19,2,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-1.22,1,5,12,4,0.333,3,588,7.737,0,76,69.3,99.14,58.33,synthetic,1.0.0,42
synth-task-00330,SYN-TRD-0330,synth-asset-TRD-224,HWH-DDU,INSULATOR_WASHING,TRD,OHE_INSULATOR,5,1,1,0.0,2.461,675.0,1,1,5.08,0,HIGH,3,DEGRADED,3,LOW,1,1.99,0,1,14,4,0.286,3,447,4.027,4,111,111.9,44.9,78.86,synthetic,1.0.0,42
synth-task-00331,SYN-ENGG-0331,synth-asset-ENGG-451,HWH-DDU,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,30.0,2.216,675.0,1,1,3.04,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.81,1,5,6,2,0.333,1,128,1.347,2,95,114.8,100.0,56.07,synthetic,1.0.0,42
synth-task-00332,SYN-ENGG-0332,synth-asset-ENGG-823,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,4,0,1,20.0,2.551,138.0,1,1,3.58,1,HIGH,3,OPERATIONAL,1,LOW,1,-0.74,1,2,12,6,0.5,2,270,0.975,6,277,274.1,46.97,86.79,synthetic,1.0.0,42
synth-task-00333,SYN-SNT-0333,synth-asset-SNT-554,MAS-GDR,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,4,0,0,0.0,0.8,138.0,1,1,4.47,0,MEDIUM,2,UNDER_MAINTENANCE,2,MEDIUM,2,11.92,0,2,5,2,0.4,3,414,5.52,0,75,64.2,49.84,32.26,synthetic,1.0.0,42
synth-task-00334,SYN-ENGG-0334,synth-asset-ENGG-513,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,3,0,1,45.0,2.58,54.0,1,1,3.79,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,13.43,0,3,23,4,0.174,2,350,1.383,4,253,286.5,45.54,83.21,synthetic,1.0.0,42
synth-task-00335,SYN-SNT-0335,synth-asset-SNT-850,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.985,440.5,1,1,2.98,1,LOW,1,DEGRADED,3,MEDIUM,2,10.93,0,3,15,5,0.333,3,396,4.95,0,80,67.4,46.5,66.1,synthetic,1.0.0,42
synth-task-00336,SYN-ENGG-0336,synth-asset-ENGG-283,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,4,0,1,45.0,2.633,675.0,1,1,5.28,0,HIGH,3,DEGRADED,3,MEDIUM,2,1.2,0,2,8,3,0.375,1,204,0.976,4,209,217.5,57.22,66.81,synthetic,1.0.0,42
synth-task-00337,SYN-SNT-0337,synth-asset-SNT-640,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,5,0,0,0.0,0.8,138.0,1,1,4.64,0,HIGH,3,OPERATIONAL,1,HIGH,3,2.34,0,1,9,3,0.333,3,474,7.075,0,67,55.7,46.79,42.04,synthetic,1.0.0,42
synth-task-00338,SYN-TRD-0338,synth-asset-TRD-386,NDLS-CNB,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,3,1,1,20.0,2.958,440.5,1,1,3.39,0,LOW,1,UNDER_MAINTENANCE,2,MEDIUM,2,0.74,0,3,9,2,0.222,3,549,2.179,2,252,247.7,43.41,71.24,synthetic,1.0.0,42
synth-task-00339,SYN-TRD-0339,synth-asset-TRD-208,NDLS-CNB,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,1,1,0,0.0,1.635,440.5,1,1,4.18,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.34,0,5,14,7,0.5,2,382,2.221,0,172,203.4,100.0,79.52,synthetic,1.0.0,42
synth-task-00340,SYN-ENGG-0340,synth-asset-ENGG-521,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.901,54.0,1,1,5.51,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.37,1,5,23,3,0.13,1,138,1.327,4,104,97.5,100.0,70.12,synthetic,1.0.0,42
synth-task-00341,SYN-SNT-0341,synth-asset-SNT-324,NDLS-CNB,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,3,0,0,0.0,0.8,440.5,1,1,4.61,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,10.15,0,3,14,2,0.143,1,186,1.958,0,95,44.0,61.54,40.5,synthetic,1.0.0,42
synth-task-00342,SYN-SNT-0342,synth-asset-SNT-898,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,138.0,1,1,1.13,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,6.78,0,3,12,6,0.5,3,624,12.0,0,52,54.9,53.74,64.55,synthetic,1.0.0,42
synth-task-00343,SYN-ENGG-0343,synth-asset-ENGG-579,HWH-DDU,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,20.0,1.904,675.0,1,1,5.16,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.12,1,5,13,2,0.154,2,284,3.264,2,87,109.1,100.0,69.49,synthetic,1.0.0,42
synth-task-00344,SYN-TRD-0344,synth-asset-TRD-420,MAS-GDR,OHE_INSPECTION,TRD,OHE_LINE,2,1,1,0.0,2.573,138.0,1,1,3.74,0,CRITICAL,4,UNDER_MAINTENANCE,2,IMMEDIATE,4,6.84,0,4,5,2,0.4,3,684,4.171,3,164,139.2,80.42,54.17,synthetic,1.0.0,42
synth-task-00345,SYN-ENGG-0345,synth-asset-ENGG-266,NDLS-CNB,TRACK_TAMPING,ENGG,TRACK,2,0,1,0.0,1.554,440.5,1,1,0.65,0,HIGH,3,MAINTENANCE_REQUIRED,4,MEDIUM,2,6.56,0,4,11,3,0.273,1,175,0.921,3,190,176.0,69.27,72.17,synthetic,1.0.0,42
synth-task-00346,SYN-TRD-0346,synth-asset-TRD-215,NDLS-CNB,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,3,1,0,0.0,2.068,440.5,1,1,0.7,1,HIGH,3,UNDER_MAINTENANCE,2,LOW,1,1.56,0,3,12,5,0.417,1,136,0.739,0,184,192.2,48.97,76.72,synthetic,1.0.0,42
synth-task-00347,SYN-ENGG-0347,synth-asset-ENGG-416,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,3,0,1,0.0,1.573,675.0,1,1,4.3,0,MEDIUM,2,DEGRADED,3,LOW,1,9.21,0,3,7,1,0.143,2,324,1.493,1,217,194.1,45.74,54.07,synthetic,1.0.0,42
synth-task-00348,SYN-SNT-0348,synth-asset-SNT-173,MAS-GDR,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,3,0,1,0.0,1.401,138.0,1,1,1.92,0,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,6.37,0,3,10,2,0.2,3,714,13.222,3,54,81.3,42.21,53.61,synthetic,1.0.0,42
synth-task-00349,SYN-ENGG-0349,synth-asset-ENGG-742,HWH-DDU,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,1.807,675.0,1,1,4.53,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.27,1,5,6,1,0.167,2,266,2.418,1,110,98.2,100.0,51.21,synthetic,1.0.0,42
synth-task-00350,SYN-ENGG-0350,synth-asset-ENGG-433,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,2.018,440.5,1,1,1.97,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.45,1,5,15,2,0.133,1,121,1.08,2,112,100.3,100.0,71.52,synthetic,1.0.0,42
synth-task-00351,SYN-SNT-0351,synth-asset-SNT-664,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,45.0,3.263,440.5,1,1,3.69,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,0.82,0,4,14,6,0.429,2,288,3.512,7,82,38.8,82.12,80.37,synthetic,1.0.0,42
synth-task-00352,SYN-ENGG-0352,synth-asset-ENGG-393,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,30.0,2.306,138.0,1,1,3.39,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.25,1,5,12,1,0.083,2,428,3.424,2,125,95.2,100.0,56.78,synthetic,1.0.0,42
synth-task-00353,SYN-TRD-0353,synth-asset-TRD-227,NDLS-CNB,INSULATOR_WASHING,TRD,OHE_INSULATOR,3,1,1,0.0,2.958,440.5,1,1,3.12,1,HIGH,3,OPERATIONAL,1,MEDIUM,2,9.72,0,3,10,1,0.1,1,160,1.29,1,124,98.0,47.19,54.61,synthetic,1.0.0,42
synth-task-00354,SYN-SNT-0354,synth-asset-SNT-922,MAS-GDR,POINTS_TESTING,SNT,INTERLOCKING,2,0,1,0.0,1.666,138.0,1,1,5.68,0,HIGH,3,DEGRADED,3,MEDIUM,2,11.55,0,4,11,2,0.182,2,246,2.016,2,122,57.1,64.38,55.69,synthetic,1.0.0,42
synth-task-00355,SYN-SNT-0355,synth-asset-SNT-424,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,440.5,1,1,3.22,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,4.7,0,4,16,1,0.062,2,248,2.818,0,88,30.0,56.13,42.52,synthetic,1.0.0,42
synth-task-00356,SYN-ENGG-0356,synth-asset-ENGG-978,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,2,0,1,20.0,2.017,675.0,1,1,2.83,0,HIGH,3,FAILED,5,HIGH,3,-3.26,1,4,12,6,0.5,1,215,1.005,7,214,189.0,89.77,87.28,synthetic,1.0.0,42
synth-task-00357,SYN-SNT-0357,synth-asset-SNT-494,HWH-DDU,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,1,0,0,0.0,0.8,675.0,1,1,0.55,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,-6.88,1,5,9,2,0.222,1,213,2.696,0,79,70.4,83.31,39.0,synthetic,1.0.0,42
synth-task-00358,SYN-ENGG-0358,synth-asset-ENGG-149,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,4,0,1,20.0,2.995,675.0,1,1,4.23,2,MEDIUM,2,DEGRADED,3,MEDIUM,2,5.2,0,2,11,1,0.091,2,454,3.388,1,134,148.8,50.83,61.58,synthetic,1.0.0,42
synth-task-00359,SYN-ENGG-0359,synth-asset-ENGG-623,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,4,0,1,45.0,2.543,54.0,1,1,3.89,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,11.92,0,2,17,4,0.235,3,477,3.18,5,150,140.7,52.78,80.85,synthetic,1.0.0,42
synth-task-00360,SYN-SNT-0360,synth-asset-SNT-403,MAS-GDR,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.548,138.0,1,1,4.15,0,MEDIUM,2,DEGRADED,3,LOW,1,-4.07,1,3,11,4,0.364,3,420,4.242,4,99,85.0,58.81,66.33,synthetic,1.0.0,42
synth-task-00361,SYN-ENGG-0361,synth-asset-ENGG-922,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,1,0,1,15.0,1.922,138.0,1,1,5.65,0,MEDIUM,2,FAILED,5,HIGH,3,-2.72,1,5,12,1,0.083,3,630,2.775,1,227,271.7,89.09,68.07,synthetic,1.0.0,42
synth-task-00362,SYN-ENGG-0362,synth-asset-ENGG-396,NDLS-CNB,RAIL_GRINDING,ENGG,TRACK,2,0,1,0.0,2.197,440.5,1,1,4.36,1,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,6.14,0,4,13,4,0.308,1,166,0.695,5,239,215.8,55.1,82.59,synthetic,1.0.0,42
synth-task-00363,SYN-ENGG-0363,synth-asset-ENGG-712,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,2,0,1,20.0,1.965,440.5,1,1,1.12,0,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,7.49,0,4,14,1,0.071,2,394,1.454,2,271,278.3,68.02,78.65,synthetic,1.0.0,42
synth-task-00364,SYN-SNT-0364,synth-asset-SNT-664,NDLS-CNB,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,2,0,0,0.0,0.8,440.5,1,1,4.23,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-0.4,1,4,15,4,0.267,3,453,7.55,0,60,99.6,90.87,61.25,synthetic,1.0.0,42
synth-task-00365,SYN-ENGG-0365,synth-asset-ENGG-614,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,3,0,1,50.0,2.934,138.0,1,1,3.81,0,HIGH,3,DEGRADED,3,MEDIUM,2,11.53,0,3,12,2,0.167,3,657,2.832,3,232,242.2,57.14,79.16,synthetic,1.0.0,42
synth-task-00366,SYN-SNT-0366,synth-asset-SNT-472,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.484,54.0,1,1,4.09,0,MEDIUM,2,DEGRADED,3,LOW,1,5.01,0,3,22,3,0.136,1,160,1.441,3,111,86.6,45.12,78.29,synthetic,1.0.0,42
synth-task-00367,SYN-SNT-0367,synth-asset-SNT-984,CSMT-KYN,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,1,0,0,0.0,1.069,54.0,1,1,5.48,1,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,8.55,0,5,21,11,0.524,2,424,5.889,0,72,96.1,79.19,72.68,synthetic,1.0.0,42
synth-task-00368,SYN-TRD-0368,synth-asset-TRD-762,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.986,54.0,1,1,3.12,1,HIGH,3,DEGRADED,3,LOW,1,8.28,0,3,15,4,0.267,2,400,2.339,4,171,184.6,60.76,84.16,synthetic,1.0.0,42
synth-task-00369,SYN-ENGG-0369,synth-asset-ENGG-612,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,3,0,1,0.0,1.646,138.0,1,1,0.65,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,-5.11,1,3,6,1,0.167,3,717,2.79,1,257,214.9,77.99,55.06,synthetic,1.0.0,42
synth-task-00370,SYN-ENGG-0370,synth-asset-ENGG-327,NDLS-CNB,TRACK_TAMPING,ENGG,TRACK,4,0,1,0.0,1.651,440.5,1,1,4.88,0,HIGH,3,UNDER_MAINTENANCE,2,LOW,1,12.67,0,2,10,3,0.3,2,284,1.427,4,199,214.3,41.59,74.26,synthetic,1.0.0,42
synth-task-00371,SYN-SNT-0371,synth-asset-SNT-984,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,440.5,1,1,4.45,0,HIGH,3,OPERATIONAL,1,HIGH,3,13.82,0,4,8,2,0.25,3,648,7.807,0,83,92.2,59.45,34.16,synthetic,1.0.0,42
synth-task-00372,SYN-ENGG-0372,synth-asset-ENGG-965,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,3,0,1,20.0,2.088,138.0,1,1,1.41,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,MEDIUM,2,-5.64,1,3,8,1,0.125,2,294,1.205,2,244,250.9,74.48,60.3,synthetic,1.0.0,42
synth-task-00373,SYN-TRD-0373,synth-asset-TRD-438,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.438,675.0,1,1,2.86,0,MEDIUM,2,DEGRADED,3,HIGH,3,2.8,0,3,13,1,0.077,1,152,0.938,1,162,189.3,58.1,65.46,synthetic,1.0.0,42
synth-task-00374,SYN-SNT-0374,synth-asset-SNT-287,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,5,0,0,0.0,0.8,675.0,1,1,2.17,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,13.4,0,1,12,5,0.417,1,220,2.857,0,77,55.4,47.41,66.76,synthetic,1.0.0,42
synth-task-00375,SYN-ENGG-0375,synth-asset-ENGG-957,NDLS-CNB,RAIL_GRINDING,ENGG,TRACK,3,0,1,20.0,2.131,440.5,1,1,5.1,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,0.64,0,3,12,6,0.5,2,432,1.964,6,220,221.0,54.56,89.77,synthetic,1.0.0,42
synth-task-00376,SYN-SNT-0376,synth-asset-SNT-976,CSMT-KYN,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,2.604,54.0,1,1,3.71,2,MEDIUM,2,DEGRADED,3,LOW,1,3.6,0,3,17,3,0.176,2,422,3.576,3,118,128.9,54.62,78.4,synthetic,1.0.0,42
synth-task-00377,SYN-ENGG-0377,synth-asset-ENGG-222,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,30.0,2.35,138.0,1,1,2.98,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.74,1,5,12,3,0.25,1,157,1.495,4,105,59.8,100.0,63.21,synthetic,1.0.0,42
synth-task-00378,SYN-SNT-0378,synth-asset-SNT-769,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,54.0,1,1,5.19,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,10.42,0,3,14,7,0.5,3,567,7.662,0,74,30.6,59.83,63.59,synthetic,1.0.0,42
synth-task-00379,SYN-SNT-0379,synth-asset-SNT-422,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.68,440.5,1,1,4.89,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,7.3,0,3,10,3,0.3,1,208,2.019,4,103,100.6,56.41,58.27,synthetic,1.0.0,42
synth-task-00380,SYN-ENGG-0380,synth-asset-ENGG-721,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.67,138.0,1,1,2.46,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.19,1,5,8,3,0.375,1,196,1.798,3,109,97.2,100.0,59.63,synthetic,1.0.0,42
synth-task-00381,SYN-SNT-0381,synth-asset-SNT-980,CSMT-KYN,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,2,0,0,0.0,0.8,54.0,1,1,5.36,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,-2.82,1,4,22,12,0.545,2,386,4.337,0,89,70.6,74.29,71.16,synthetic,1.0.0,42
synth-task-00382,SYN-SNT-0382,synth-asset-SNT-962,MAS-GDR,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,1,0,1,0.0,1.615,138.0,1,1,4.3,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,2.33,0,5,9,3,0.333,2,408,2.935,3,139,147.2,95.56,71.43,synthetic,1.0.0,42
synth-task-00383,SYN-ENGG-0383,synth-asset-ENGG-890,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,3,0,1,15.0,1.884,675.0,1,1,4.8,0,HIGH,3,DEGRADED,3,LOW,1,10.0,0,3,12,5,0.417,1,175,0.751,5,233,278.1,55.67,92.36,synthetic,1.0.0,42
synth-task-00384,SYN-SNT-0384,synth-asset-SNT-149,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,54.0,1,1,3.46,0,LOW,1,DEGRADED,3,MEDIUM,2,11.66,0,4,24,8,0.333,1,122,2.033,0,60,71.8,52.62,67.32,synthetic,1.0.0,42
synth-task-00385,SYN-TRD-0385,synth-asset-TRD-938,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,0.0,2.613,54.0,1,1,1.82,0,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,10.2,0,3,14,1,0.071,3,414,2.379,1,174,176.0,57.0,69.63,synthetic,1.0.0,42
